left,right,match,chatgpt_pred
title: Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Gaming Black Friday 2017 | Megacomponentes.com informática y tecnología,title: Tech air TAECB001 15.6 Mochila Negro maletines para portáti Lenovo Y700-15ISK i7-6700HQ 12GB 1TB Nvidia GTX960M 4GB 15.6 W10 Ga...,False,False
title: AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX  AMD | 5 Free Hosting,title: AMD - A6-6400K 3.9GHz Dual-Core Processor Processor (AD640KOKHLBOX) PCPartPicker Canada,False,False
"title: 323146-B21 BL20P G2 (1P) Xeon 3.06GHz, Null Price 323146-B21 3.06GHz Wholesale 323146-B21","title: 323146-B21 BL20p Xeon 3.06GHz, Null 3.06GHz Wholesale 323146-B21 Price 323146-B21",True,True
title: ASUS H81I-PLUS Intel H81 (Socket 1150) Mini ITX Motherboard  Socket 1150 | Novatech,title: Asus H81I-Plus Intel H81 (Socket 1150) DDR3 Mini ITX Motherboard ▷ Asus Motherb… | OcUK,True,True
title: HyperX FURY - DDR4 4 GB DIMM 288-pin  HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com,title: Kingston HyperX Fury 16 Go DDR3 | Net-Développements.com - cs,False,False
title: TP-LINK 8-Port Fast Ethernet Desktop Switch (TL-SF1008D) Networking Products - Page 6 | Laptops Outlet Direct,title: TP-LINK 8-Port Fast Ethernet Desktop Switch (TL-SF1008D) Switches | Laptops Outlet Direct,True,True
title: Corsair Air Series SP120 PWM High Performance Edition Static Pressure Fan  | CO-9050013-WW Novatech,title: Null 122633-001 - FAN CHASSIS 120MM 130,False,False
"title: 408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit, Null New 408850-B21 Kit Wholesale Price 408850-B21",title: 397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Null,False,False
title: Corsair Carbide 330R Ultra Silent Midi Tower Case - Blackout Edition (CC-9011076-WW) ▷ Corsair Blackout… | OcUK,title: Cooler Master Elite 130 Mini ITX Case  | RC-130-KKN1 Novatech,False,False
title: Corsair Air Series SP120 PWM High Performance Edition Static Pressure Fan (CO-9050013-WW),title: Corsair Air Series SP120 PWM High Performance Edition Static Pressure Fan  | CO-9050013-WW Novatech,True,True
title: Gigabyte Kaby Lake i7 BRIX S Barebone Mini PC Kit with 2.5 SATA Bay Bay LN76130 - GB-BKi7HA-7500 | SCAN UK,title: WD 240GB WD Green SATA 6Gb s M.2 2280 Internal Solid State Drive Buy Drive at Connection Public Sector Solutions,False,False
title: Null 300876-B21 BL20PG2 Xeon 2.8GHz 512 1P,"title: 359031-B21 BL20P G2 Xeon 3.2GHz 2M (2P), Null Price 359031-B21 (2P) Wholesale 359031-B21",False,False
title: Apple MacBook Pro 15.4 With Touch Bar Silver Laptop Computer Computer - MPTU2LL/A,"title: Vostro 14 5000 , New Vostro Laptop  Series Laptop | Dell South Africa",False,False
title: AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail ▷ AMD TR4)… | OcUK,title: AMD Ryzen Threadripper Sixteen Core 1950X 4.00GHz (Socket TR4) Processor - Retail ▷ AMD TR… | OcUK,False,False
"title: HP, 336047-B21, USB IP Console Interface Adap 336047-B21 HP",title: MEMORIA USB 16GB KINGSTON DATATRAVELER G4,False,False
title: Null 300876-B21 BL20PG2 Xeon 2.8GHz 512 1P,"title: HP, 300876-B21, PROLIANT BL20P G2 300876-B21 HP",True,True
"title: 154457-B21 HP Wide Ultra3 SCSI Adapter, Null Price 154457-B21 Adapter Wholesale 154457-B21","title: Null, 379752-001 DL360 G4p Xeon 3.2GHz SATA HDD Price 379752-001 HDD Wholesale 379752-001",False,False
"title: HP, 336047-B21, USB IP Console Interface Adap 336047-B21 HP","title: 336047-B21 KVM USB Console Interface, Null New 336047-B21 Interface Wholesale Price 336047-B21",True,True
title: 340769-001 HP StorageWorks Internal DLT SCSI Null,title: HP 340769-001 20/40-GB Int SCSI DLT Null,True,True
title: Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited,title: Sandisk SDHC16G CGF 16GB SDHC Secure Digital Class 6,False,True
title: Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan Fan LN68469 - CC-9011051-WW | SCAN UK,title: Corsair Obsidian 350D Micro ATX PC Gaming Case Case LN50723 - CC-9011028-WW | SCAN UK,False,False
title: Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit  2x16GB | CMK32GX4M2A2133C13 Novatech,title: Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-25600 3200MHz Dual Channel Kit  2x16GB | CMK32GX4M2B3200C16 Novatech,False,False
title: Gigabyte Intel Z370M D3H Coffee Lake Micro ATX Motherboard Motherboard LN84639 | SCAN UK,title: Gigabyte H110M-S2HP Intel Micro ATX Motherboard Motherboard LN67915 - GA-H110M-S2HP | SCAN UK,False,False
title: AMD Ryzen 7 1800X 8 Core AM4 CPU/Processor CPU/Processor LN78869 - YD180XBCAEWOF | SCAN UK,title: AMD Ryzen 7 1800X 8 Core (Socket AM4) Processor - Retail  Socket AM4 | YD180XBCAEWOF Novatech,True,True
title: SanDisk Ultra - flash memory card 64 GB SDXC UHS-I  SanDisk UHS-I SDSDUNC-064G-GN6IN Flash Memory Cards CDWG.com,"title: SanDisk Ultra SDXC 128GB 80MB/s, UHS-I/Class 10 80MB/s",False,False
title: Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK,title: 8GB 1600MHZ DDR3 DIMM KIT OF 2 2 | Tradineur.com,False,False
title: AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail  Socket FM2 | AD740KYBJABOX Novatech,title: AMD A4-7300K 3.8GHz (Socket FM2) APU Richland Processor - Retail  Socket FM2 | AD7300OKHLBOX Novatech,False,False
title: HDD Black 2TB 3.5 SATA 6Gbs 64MB Tu tienda online líder con precios más baratos!  Impresoras y Fax,title: HDD Black 2TB 3.5 SATA 6Gbs 64MB Cables Tu tienda online líder con precios más baratos!,True,False
title: Transcend 64GB MicroSDXC Class10 UHS-1 Memory Card with Adapter 60 MB/s (TS64GUSDU1) Accessories - Page 438 | Roaming Free Sims,title: Transcend Ultimate - flash memory card 8 GB microSDHC UHS-I  Transcend UHS-I TS8GUSDHC10U1 Flash Memory Cards CDW.com,False,False
title: Intel Core i7-4790 3.6Ghz Box Box |PcComponentes,title: Intel Core i7-4790 Boxed - Prijzen @NL Tweakers@NL,True,True
"title: AMD Athlon X4 860K Black Edition, 4x 3.70GHz, boxed 3.70GHz Edition","title: AMD Black Edition A8 5600K / 3.6 GHz processor , AMD processor Prices - CNET",False,False
title: Apple MacBook Air 13-inch 1.6GHz Core i5 (Early 2015) MMGF2LL/A MacBook 13 | macofalltrades,title: Macbook Air 11.6-inch (Glossy) 1.6GHZ Dual Core i5 (Early 2015) . - Apple MJVM2LL/A  Used and Refurbished Macbook Airs on Sale | GainSaver,False,True
title: 500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM Null,title: 628061-S21 HP G8 G9 3-TB 6G 7.2K 3.5 SATA SC  Null,False,False
title: Corsair Dominator Platinum 16GB (2x8GB) DDR4 PC4-24000 3000MHz Dual Channel Kit  2x8GB | CMD16GX4M2B3000C15 Novatech,title: Corsair CMD16GX4M2B3000C15 16gb Kit 2x8gb 3000mhz Dram Ddr4 Dominator Plat C15 For Ddr4 for $232.30.,True,True
title: 6th Generation Intel® Core™ i7 6700K 4.0GHz Socket LGA1151 (Skylake) Processor - Retail  Skylake | BX80662I76700K Novatech,title: 6th Generation Intel® Core™ i5 6400 2.7GHz Socket LGA1151 (Skylake) Processor - Retail  Skylake | BX80662I56400 Novatech,False,False
title: HPE SmartMemory 16GB PC3-12800 240-pin DDR3 SDRAM RDIMM for Select ProLiant Gen8 Models (672631-B21),title: 672631-B21 HP 16GB (1x16GB) SDRAM DIMM Null,True,True
"title: Intel Processor, Core i7-7700K i7-7700K (BX80677I77700K) Processor",title: Intel Core i3-7350K Box,False,False
title: Intel Solid-State Drive DC P3600 Series - solid state drive 1.2 TB PCI  Intel SSDPEDME012T401 Solid State Drives (SSDs) CDW.com,title: Intel DC P3600 Series 1.6TB SSD PCI-e Adaptor Card Solid State Drive (SSDPEDME016T401) ▷ Intel Sta… | OcUK,False,True
title: TP-Link 150Mbps Wireless PCI Express Adapter (TL-WN781ND) ▷ TP-Link (TL-WN781ND) | OcUK,title: TP-LINK TL-WN781ND - network adapter  TP-LINK adapter Wireless Adapters & Accessories CDW.com,True,True
title: WD My Cloud WDBCTL0060HWT - NAS server 6 TB  WD TB WDBCTL0060HWT-NESN Workgroup Servers CDW.com,title: WD My Cloud WDBCTL0030HWT - NAS server 3 TB  WD TB WDBCTL0030HWT-NESN Workgroup Servers CDW.com,False,False
title: Corsair 16GB Vengeance LPX DDR4 2400MHz RAM/Memory Kit 4x 4GB 4GB LN69019 - CMK16GX4M4A2400C16 | SCAN UK,title: Corsair 16GB Vengeance LPX DDR4 3200MHz RAM/Memory Kit 4x 4GB 4GB LN69132 - CMK16GX4M4C3200C16 | SCAN UK,False,False
title: Samsung 960 PRO Polaris 2TB M.2 2280 PCI-e 3.0 x4 NVMe Solid State Drive ▷ Samsung Solid… | OcUK,title: Samsung 960 EVO MZ-V6E500BW - solid state drive 500 GB PCI Express 3.0  Samsung Solid State Drives (SSDs) CDW.com,False,False
title: Kingston DataTraveler SE9 G2 64 GB USB 3.0  Kingston 3.0 - DTSE9G2/64GB Thumb Drives CDW.com,title: Kingston DataTraveler SE9 G2 16 GB USB 3.0  Kingston 3.0 - DTSE9G2/16GB Thumb Drives CDW.com,False,False
title: WD Red 1TB 5400rpm SATA 6Gb/s 64MB Cache HDD OEM (WD10EFRX) ▷ WD (WD10EFRX) | OcUK,"title: MAY2073RC Fujitsu 73-GB 10K 2.5 SAS HDD, Null New MAY2073RC HDD Wholesale Price MAY2073RC",False,False
title: 643778-B21 HP Xeon E78867 2.13GHz BL680c G7  Null,title: 493083-001 HP 300-GB 3G 10K 2.5 DP SAS HDD BL685c G6 493083-001 HDD Part# BL685c G6-493083-001,False,False
"title: S1151 Core I7-6700K (4Core, 4Ghz, 8Mb, HD530, 91W) Boite",title: 6th Generation Intel® Core™ i7 6700K 4.0GHz Socket LGA1151 (Skylake) Processor - Retail  Skylake | BX80662I76700K Novatech,True,True
title: 432103-B21 HP Smart Array P600/512 Controller Null,"title: 271246-001 ML530R G2 Xeon 3.0GHz 1GB, Null 1GB Wholesale 271246-001 Price 271246-001",False,False
"title: WD Red NAS 3.5 Internal HDD SATA 6Gb/s, 2TB 6Gb/s 2TB - WD | CPC",title: Lenovo Gen5 Enterprise Easy Swap - hard drive 1 TB SATA 6Gb/s  Lenovo 6Gb/s 4XB0F28708 Solid State Drives (SSDs) CDWG.com,False,False
title: Apple - Mac mini Intel Core i5 (1.4GHz) 4GB Memory 500GB Hard Drive White,title: Mac Mini - Core i5 1.4 GHz 4GB 500GB,True,True
title: HDD Black 2TB 3.5 SATA 6Gbs 64MB Cables Tu tienda online líder con precios más baratos!,title: Null 461826-B21 HP 2GB PC5300 (2x1GB) Kit,False,False
title: Buy Online | SAMSUNG 850 EVO M.2 250GB SSD MZ-N5E250BW Price in India,"title: Samsung SSD 850 EVO 250GB, M.2 250GB",True,True
title: Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam Product data Logitech webcam webcams (960-001055 5099206061309),title: Logitech HD Pro Webcam C920 1080p ▷ Logitech 1080p | OcUK,True,True
title: Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit  2x8GB | CMK16GX4M2A2400C14 Novatech,title: Kingston 32GB PC4-19200 288-pin DDR4 SDRAM UDIMM Kit Kit (HX424C15FWK2/32),False,False
title: AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail ▷ AMD TR4)… | OcUK,title: Intel - Core i7-6700K 4.0GHz Quad-Core Processor Processor (BX80662I76700K) PCPartPicker Deutschland,False,False
title: Corsair Vengeance 8Gb (2x4Gb) DDR3 1600MHz Cas9 SO-DIMM Kit Kit | CMSX8GX3M2A1600C9,title: Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B) Printer Parts & Accessories | Laptops Outlet Direct,False,False
title: HP Intel Xeon E5-2603 1.8 GHz - Prijzen @NL Tweakers@NL,"title: Intel Xeon E5-2603 / 1.8 GHz processor,  Intel processor Series  Overview - CNET",True,True
title: Corsair 4GB (1x4GB) DDR3 1333 MHz (PC3 10666) Laptop Memory Blank Media - Page 2 | All Tech Toys,title: Corsair Memory Vengeance Pro Series Silver 16GB DDR3 2133 MHz Dual Channel Desktop Desktop LN51715 - CMY16GX3M2A2133C11 | SCAN UK,False,False
title: Apple 12.9 iPad Pro Smart cover MK0L2M/A MK0L2M/A LN72920 - MK0L2ZM/A | SCAN UK,title: Intel i7 6900K Broadwell Extreme Unlocked CPU/Processor CPU/Processor LN72344 - BX80671I76900K | SCAN UK,False,False
title: AMD Piledriver FX-6 Six Core 6300 Black Edition 3.50Ghz (Socket AM3+) Processor - Retail  Socket AM3plus | FD6300WMHKBOX Novatech,title: AMD Piledriver FX-4 Quad Core 4300 3.80Ghz (Socket AM3+) Processor - Retail  Socket AM3plus | FD4300WMHKBOX Novatech,False,False
title: Null 77000455 AccelePort PCI XEM Host Adapter,title: HPE Enterprise Mainstream - solid state drive 100 GB SATA 6Gb/s  HPE 6Gb/s 691862-B21 Solid State Drives (SSDs) CDW.com,False,False
"title: HP Sleeve for Ultrabook™ (Black) - 35,6 cm (14,1 ) 35 1 ) HP Store Switzerland 6 (14","title: HP Signature Slim Topload, 35,5 cm (14 ) 35 Topload 5 ) - HP Store Deutschland",False,False
title: Apple Mac mini 2.8GHz Intel Core i5 Mac Mini Qc I5 2.6ghz/8gb/1tb/iris Graphics - Black Friday 2017,title: HP ProDesk PC 600 G3 con factor de forma reducido (ENERGY STAR) Microtorre 490 STAR) - Black Friday 2017,False,False
title: HP 72 GB 10K rpm FC disk hard drive Specs HP drive internal drives (238921-B21),title: DG0300FARVV HP 300-GB 6G 10K 2.5 DP SAS HDD Null,False,False
title: Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK,title: Corsair Vengeance 8GB 2 x 4GB DDR3-1600 PC3-12800 CL9 Dual Channel Desktop Memory Kit Kit CMZ8GX3M2A1600C9 - Micro Center,False,False
title: SanDisk Ultra - Premium Edition flash memory card 200 GB microSDXC UH  SanDisk UH SDSDQUAN-200G-A4A Flash Memory Cards CDW.com,title: Intel Core i5 6600K / 3.5 GHz processor  Intel processor - BX80662I56600K Add-In Processors (CPUs) CDW.com,False,False
title: Corsair 4GB (1x4GB) DDR3 1333 MHz (PC3 10666) Laptop Memory Blank Media - Page 2 | All Tech Toys,title: Corsair Memory XMS3 Classic 4GB DDR3 1333 Mhz CAS 9 Dual Channel Desktop Desktop LN27738 - TW3X4G1333C9A | SCAN UK,False,True
title: Hewlett Packard Enterprise SP/CQ Drive DLT 20/40GB Internal 20GB tape drive Product data Hewlett drive drives (340769-001),title: 340769-001 HP StorageWorks Internal DLT SCSI Null,True,True
title: Speck FlapTop notebook sleeve  Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com,title: Intel Core i3 6300 / 3.8 GHz processor  Intel processor - BX80662I36300 Add-In Processors (CPUs) CDW.com,False,False
title: Kingston DataTraveler G4 - USB flash drive 16 GB  Kingston GB DTIG4/16GB Thumb Drives CDWG.com,title: PENDRIVE 16GB KINGSTON USB 3.0 DATATRAVELER G4 Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos!,True,True
title: Samsung 850 EVO 250 GB Internal SSD  Samsung SSD - MZ-N5E250BW Solid State Drives (SSDs) CDW.com,title: Samsung 850 EVO 500GB MZ-75E500B/EU,False,False
title: Null 647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM,"title: HP Low Power kit memory - 8 GB DIMM 240-pin DDR3 Series , HP 240-pin Prices CNET",True,False
title: Gigabyte Kaby Lake i7 BRIX S Barebone Mini PC Kit with 2.5 SATA Bay Bay LN76130 - GB-BKi7HA-7500 | SCAN UK,title: Gigabyte Tech Realtek ALC255 SFF HDMI LAN SSD SSD (GB-BKI7HA-7500),True,True
title: Matrox G550 Low Profile Graphics Card - 32MB 32MB LN44835 G55-MDDE32LPDF | SCAN UK,title: MATROX G55MDDE32LPDF 32MB Millenium G550 LP PCI-E Video Card with Cable TSpire.com. MATROX,True,True
title: Kingston USB 3.1 Type A+C microDuo 3C Flash Drive 32GB 32GB LN65980 - DTDUO3C/32GB | SCAN UK,title: Kingston 32GB DataTraveler50 USB 3.0 Flash drive DT50/32GB DT50/32GB LN74215 | SCAN UK,False,False
title: Ballistix Sport - DDR4 8 GB DIMM 288-pin  Ballistix 288-pin BLS8G4D240FSA System Memory (RAM) CDW.com,title: Samsung - DDR4 8 GB DIMM 288-pin  Samsung 288-pin M393A1G40DB0-CPB System Memory (RAM) CDW.com,False,False
"title: 408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit, Null New 408851-B21 Kit Wholesale Price 408851-B21","title: Null, 397411-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit New 397411-B21 Kit Wholesale Price 397411-B21",False,True
"title: 408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit, Null New 408851-B21 Kit Wholesale Price 408851-B21","title: 408851-B21 HP 2GB (2x1GB) PC2-5300 SDRAM Kit, Null New 408851-B21 Kit Wholesale Price 408851-B21",True,True
title: ASUS ROG STRIX Z270G Kaby Lake Micro ATX Gaming Motherboard Motherboard LN77242 - GAMING | SCAN UK,title: OMEN X by HP 17-ap000na Gaming Laptop - GTX 1070 HP Laptops Store UK,False,False
title: Asus M5A99X PRO R2.0 AMD 990X (Socket AM3+) DDR3 ATX Motherboard ▷ Asus Motherb… | OcUK,title: Intel Core i5-7600K 3.80GHz (Kaby Lake) Socket LGA1151 Processor - Retail ▷ Intel Proce… | OcUK,False,False
title: Intel - Core i7-8700K 3.7GHz 6-Core Processor Processor (BX80684I78700K) PCPartPicker Australia,title: Gigabyte Brix GB-BKi5HA-7200 Kit - Intel Core i5-7200U Processor Processor -Wired Systems Cebu Philippines,False,False
title: Asus GeForce GTX 1070 Ti 8GB Turbo - Prijzen @NL Tweakers@NL,title: ASUS GeForce GTX 1060 TURBO 6GB GDDR5 Graphics Card  | TURBO-GTX1060-6G Novatech,False,False
title: ASUS ROG STRIX Z270G Kaby Lake Micro ATX Gaming Motherboard Motherboard LN77242 - GAMING | SCAN UK,title: Asrock Intel Z270M Extreme4 Kaby Lake Micro ATX Motherboard Motherboard LN77651 - 90-MXB3X0-A0UAYZ | SCAN UK,False,False
title: WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ WD101KRYZ LN75617 | SCAN UK,title: WD 6TB Gold Datacenter HDD/Hard Drive WD6002FRYZ WD6002FRYZ LN72392 | SCAN UK,False,False
title: AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler  | YD1400BBAEBOX Novatech,title: AMD Ryzen 5 1400 Box,True,True
title: GRAFICA TURBO-GTX1070-8G TURBO-GTX1070-8G | Tradineur.com,title: Asus TURBO-GTX1080-8G,False,False
title: 417772-B21 HP Xeon 5130 2.0GHz DL140 G3 Null,title: 442992-B21 HP Xeon E5335 2.0GHz DL140 G3 Null,False,False
title: Matrox G550 Low Profile Graphics Card - 32MB 32MB LN44835 G55-MDDE32LPDF | SCAN UK,title: Silverstone SST-ECM20 PCIe Low Profile M.2 Expansion Card Card LN68384 | SCAN UK,False,False
title: Intel Solid-State Drive DC P3600 Series - solid state drive 1.2 TB PCI  Intel SSDPEDME012T401 Solid State Drives (SSDs) CDWG.com,title: Gigabyte GV-N1070IXOC-8GD gvn1070ixoc8gd Geforce Gtx 1070 Pciex16 8gb Gddr5 Hdmi Dvi-D Dp Mini Itx Oc Oc for $445.17.,False,False
title: Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit  2x8GB | CMK16GX4M2A2400C14 Novatech,title: Corsair Memory Vengeance Jet Black 16GB DDR3 1600 MHz CAS 10 XMP Dual Channel Desktop Desktop LN42525 - CMZ16GX3M2A1600C10 | SCAN UK,False,False
"title: 456896-001 HP 400-GB 10K 3.5 DP SAS, Null New 456896-001 SAS 5 Pack Wholesale Price 456896-001-5Pack","title: Null, 508429-001 HP 400-GB 10K 3.5 DP NHP SAS Price 508429-001-10Pack New 508429-001 SAS 10 Pack Wholesale",False,True
title: Null 300876-B21 BL20PG2 Xeon 2.8GHz 512 1P,"title: 308724-001 DL360R G3 X2.8GHz 512K 1GB, Null Price 308724-001 1GB Wholesale 308724-001",False,False
title: AMD - Threadripper 1900X 3.8GHz 8-Core Processor Processor (YD190XA8AEWOF) PCPartPicker,"title: AMD Processor, AMD 8C Ryzen Threadripper 1900X 3.8GHz 4.0GHz Turbo 16MB L3 Cache 180W 2667MHz DDR4 YD190XA8AEWOF - Processor MacConnection",True,True
title: Kingston 64GB DataTraveler DTSE9G2/64GB Flash Drive USB 3.0 r100MB/s w15MB/s,title: Kingston 16GB DataTraveler DTSE9G2/16GB Flash Drive USB 3.0 r100MB/s w10MB/s,False,False
title: Intel Core i5-4590 3.30GHz (Haswell) Socket LGA1150 Processor - Retail ▷ Intel Processo… | OcUK,"title: Intel Core i7 3770K / 3.5 GHz processor Series , Intel processor Specs - CNET",False,False
"title: 488039-B21 HP X5470 3.33GHz ML370 G5, Null New 488039-B21 G5 Wholesale Price 488039-B21","title: 458418-B21 HP E5410 2.33GHz ML370 G5, Null New 458418-B21 G5 Wholesale Price 458418-B21",False,False
title: Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited,"title: SanDisk Standard - flash memory card 16 GB SDHC Series , SanDisk SDHC Overview CNET",True,True
title: TP-Link 16-Port Gigabit Ethernet Switch (TL-SG1016) Routers - Page 4 | Laptops Outlet Direct,title: Olympus Stylus Tough TG-Tracker Action Camera (Green)  Aden  Olympus | Digital SLR Cameras Toronto Canada Store,False,False
title: HyperX FURY - DDR4 16 GB: 2 x 8 GB DIMM 288-pin  HyperX 288-pin HX421C14FB2K2/16 System Memory (RAM) CDW.com,title: 708641-B21 HP 16GB (1x16GB) SDRAM DIMM Null,False,False
title: Gigabyte GeForce GTX 1070 Mini ITX OC - graphics card GF 8 GB  Gigabyte GB GV-N1070IXOC-8GD Video Cards CDWG.com,title: GIGABYTE GeForce GTX 1060 1771 MHz 3GB 8008 GDDR5 PCI-E 3.0 DVI/HDMI/3XDP Mini-ITX Video Card Gigabyte Card - NCIX,False,False
title: ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK,title: Lenovo ThinkServer RD350 - rack-mountable Xeon E5-2609V4 1.7 GHz 16 GB  Lenovo 70QK000WUX x86 Based Servers CDWG.com,False,False
title: MSI GAMING Z170I PRO AC Skylake WiFi Mini ITX Motherboard Motherboard LN67102 - | SCAN UK,title: MSI - Z170I GAMING PRO AC Mini ITX LGA1151 Motherboard Motherboard (Z170I AC) PCPartPicker,True,True
title: Gigabyte AMD Radeon RX 580 4GB GAMING Graphics Card Card LN80145 - GV-RX580GAMING-4GD | SCAN UK,title: Gigabyte Radeon RX 550 Gaming OC 2048MB GDDR5 PCI-Express Graphics Card ▷ Gigabyte Gr… | OcUK,False,False
title: Null 495942-B21 HP E5506 2.13GHz ML370 G6,title: 583383-B21 HP Xeon E5506 2.13GHz DL170h G6 Null,False,True
title: Intel Core i5-4460 3.2Ghz Box Box |PcComponentes,title: Intel - Core i5-4460 3.2GHz Quad-Core Processor Processor (BX80646I54460) PCPartPicker,True,True
title: Samsung SSD 840 EVO 1 To | Net-Développements.com - vi,title: Samsung SSD 840 EVO 1 | Net-Développements.com - id,True,True
title: HyperX Fury 64Go 2133 MHz (4x16),title: 4GB DDR4 2133 MT/S (PC4-2133) (PC4-2133) | Tradineur.com,False,False
title: 533995-B22 HP Xeon X3220 2.4GHz DL120 G5 Null,title: HP LaserJet Enterprise 700 Color MPF M775z+  Printers - HP Store Netherlands,False,False
title: PNY Elite Performance 64GB Flash Memory High Speed SDXC Class 10 UHS-I (P-SDX64U395-GE) Computer Accessories & Peripherals - Page 11 | 5 Free Hosting,title: PNY Elite Performance 64 GB SDXC SDXC | ibSupply.com,True,True
"title: 397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM, Null New 397409-B21 SDRAM Kit Wholesale Price 397409-B21","title: 397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM, Null New 397409-B21 SDRAM Kit Wholesale Price 397409-B21",True,True
title: Null 495942-B21 HP E5506 2.13GHz ML370 G6,"title: 356820-CT1 DL585 (4P) OPT 848 2.2GHz, Null 2.2GHz Wholesale 356820-CT1 Price 356820-CT1",False,False
title: HyperX FURY - DDR4 4 GB DIMM 288-pin  HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com,title: Crucial 4GB PC3-12800 204-pin DDR3 SDRAM SODIMM SODIMM (CT51264BF160B),False,False
title: AMD Ryzen 5 Six Core 1600 3.60GHz (Socket AM4) Processor - Retail ▷ AMD R… | OcUK,title: AMD Ryzen 5 Quad Core 1500X 3.70GHz (Socket AM4) Processor - Retail ▷ AMD -… | OcUK,False,False
title: 157766-B21 HP 50-GB Internal Tape Drive Null,title: 388504-B21 HP Storageworks Internal Null,False,False
title: Corsair Memory 4GB DDR3 SO-DIMM PC3-8500 (1066) Dual Channel Laptop Laptop LN26795 - CM3X4GSD1066 | SCAN UK,title: Corsair Vengeance - DDR3 8 GB : 2 x 4 SO-DIMM 204-pin  Corsair 204-pin CMSX8GX3M2A1600C9 System Memory (RAM) CDW.com,False,False
title: AMD Ryzen Threadripper Eight Core 1900X 4.00GHz (Socket TR4) Processor - Retail ▷ AMD TR4)… | OcUK,title: AMD Piledriver FX-8 Eight Core 8350 Black Edition 4.00GHz (Socket AM3+) Processor - Retail ▷ AMD (S… | OcUK,False,False
"title: 154457-B21 HP Wide Ultra3 SCSI Adapter, Null Price 154457-B21 Adapter Wholesale 154457-B21","title: 154457-B21 HP Wide Ultra3 SCSI Adapter, Null Price 154457-B21 Adapter Wholesale 154457-B21",True,True
title: Intel Giabit CT Desktop PCI Express Network Adapter  Intel Adapter - EXPI9301CT Ethernet Adapters CDW.com,title: Micron 1100 - solid state drive 512 GB SATA 6Gb/s  Micron 6Gb/s MTFDDAK512TBN-1AR1ZABYY Solid State Drives (SSDs) CDW.com,False,False
"title: 647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM, Null New 647909-B21 UDIMM Wholesale Price 647909-B21",title: Corsair Vengeance - DDR3 8 GB : 2 x 4 SO-DIMM 204-pin  Corsair 204-pin CMSX8GX3M2A1600C9 System Memory (RAM) CDW.com,False,False
title: Western Digital WDS120G1G0A 120gb Green Sata Ssd 2.5in 7mm Cased Cased for $52.10.,title: WD 120GB Green 2.5 Solid State Drive/SSD WDS120G1G0A WDS120G1G0A LN75746 | SCAN UK,True,True
title: 533995-B22 HP Xeon X3220 2.4GHz DL120 G5 Null,"title: EF0600FARNA HP G8 G9 600-GB 6G 15K 3.5 SAS SC, Null Price EF0600FARNA-2Pack New EF0600FARNA SC 2 Pack Wholesale",False,False
